ID,Name,SymbolId,StyleFile,Category,GeometryType,GeometryConversionType,Tags
SFGPUUSC--,Communication Configured Package F,SFGPUUSC-------,C2 UEI Ground Track Units.style,Combat Support - Signal Unit,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Signal Unit; Communication Configured Package; Friendly; Sfgpuusc-------
SHGPUUSC--,Communication Configured Package H,SHGPUUSC-------,C2 UEI Ground Track Units.style,Combat Support - Signal Unit,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Signal Unit; Communication Configured Package; Hostile; Shgpuusc-------
SNGPUUSC--,Communication Configured Package N,SNGPUUSC-------,C2 UEI Ground Track Units.style,Combat Support - Signal Unit,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Signal Unit; Communication Configured Package; Neutral; Sngpuusc-------
SUGPUUSC--,Communication Configured Package U,SUGPUUSC-------,C2 UEI Ground Track Units.style,Combat Support - Signal Unit,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Signal Unit; Communication Configured Package; Unknown; Sugpuusc-------
SE-,Company/Battery/Troop,SE-,C2 UEI Ground Track Units.style,Graphic Modifiers,P,GCT_Point,Appendix A; Warfighting Symbols; Units; Appendix E; Stability Operations; Modifiers; Echelon; Company; Battery; Troop; SE-
SFGPUCEN--,Construction F,SFGPUCEN-------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Construction; Friendly; Sfgpucen-------
SHGPUCEN--,Construction H,SHGPUCEN-------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Construction; Hostile; Shgpucen-------
SNGPUCEN--,Construction N,SNGPUCEN-------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Construction; Neutral; Sngpucen-------
SFGPUCENN-,Construction Naval F,SFGPUCENN------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Construction; Naval; Friendly; Sfgpucenn------
SHGPUCENN-,Construction Naval H,SHGPUCENN------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Construction; Naval; Hostile; Shgpucenn------
SNGPUCENN-,Construction Naval N,SNGPUCENN------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Construction; Naval; Neutral; Sngpucenn------
SUGPUCENN-,Construction Naval U,SUGPUCENN------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Construction; Naval; Unknown; Sugpucenn------
SUGPUCEN--,Construction U,SUGPUCEN-------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Construction; Unknown; Sugpucen-------
SJ,Corps,SJ,C2 UEI Ground Track Units.style,Graphic Modifiers,P,GCT_Point,Appendix A; Warfighting Symbols; Units; Appendix E; Stability Operations; Modifiers; Echelon; Corps; MEF; SJ
SFGPUUMC--,Counterintelligence F,SFGPUUMC-------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Counterintelligence; Friendly; Sfgpuumc-------
SHGPUUMC--,Counterintelligence H,SHGPUUMC-------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Counterintelligence; Hostile; Shgpuumc-------
SNGPUUMC--,Counterintelligence N,SNGPUUMC-------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Counterintelligence; Neutral; Sngpuumc-------
SUGPUUMC--,Counterintelligence U,SUGPUUMC-------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Counterintelligence; Unknown; Sugpuumc-------
SFGPUSMDC-,Dental Corps F,SFGPUSMDC------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Corps; Friendly; Sfgpusmdc------
SHGPUSMDC-,Dental Corps H,SHGPUSMDC------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Corps; Hostile; Shgpusmdc------
SNGPUSMDC-,Dental Corps N,SNGPUSMDC------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Corps; Neutral; Sngpusmdc------
SUGPUSMDC-,Dental Corps U,SUGPUSMDC------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Corps; Unknown; Sugpusmdc------
SFGPUSMD--,Dental F,SFGPUSMD-------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Friendly; Sfgpusmd-------
SHGPUSMD--,Dental H,SHGPUSMD-------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Hostile; Shgpusmd-------
SNGPUSMD--,Dental N,SNGPUSMD-------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Neutral; Sngpusmd-------
SFGPUSMDT-,Dental Theater F,SFGPUSMDT------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Theater; Friendly; Sfgpusmdt------
SHGPUSMDT-,Dental Theater H,SHGPUSMDT------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Theater; Hostile; Shgpusmdt------
SNGPUSMDT-,Dental Theater N,SNGPUSMDT------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Theater; Neutral; Sngpusmdt------
SUGPUSMDT-,Dental Theater U,SUGPUSMDT------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Theater; Unknown; Sugpusmdt------
SUGPUSMD--,Dental U,SUGPUSMD-------,C2 UEI Ground Track Units.style,Combat Service Support - Medical,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Medical; Dental; Unknown; Sugpusmd-------
SFGPUUMSED,Direction Finding F,SFGPUUMSED-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Direction Finding; Friendly; Sfgpuumsed-----
SHGPUUMSED,Direction Finding H,SHGPUUMSED-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Direction Finding; Hostile; Shgpuumsed-----
SNGPUUMSED,Direction Finding N,SNGPUUMSED-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Direction Finding; Neutral; Sngpuumsed-----
SUGPUUMSED,Direction Finding U,SUGPUUMSED-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Direction Finding; Unknown; Sugpuumsed-----
SI,Division,SI,C2 UEI Ground Track Units.style,Graphic Modifiers,P,GCT_Point,Appendix A; Warfighting Symbols; Units; Appendix E; Stability Operations; Modifiers; Echelon; Division; SI
SFGPUCRRD-,Division F,SFGPUCRRD------,C2 UEI Ground Track Units.style,Combat - Reconnaissance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Reconnaissance; Marine; Division; Friendly; Sfgpucrrd------
SHGPUCRRD-,Division H,SHGPUCRRD------,C2 UEI Ground Track Units.style,Combat - Reconnaissance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Reconnaissance; Marine; Division; Hostile; Shgpucrrd------
SNGPUCRRD-,Division N,SNGPUCRRD------,C2 UEI Ground Track Units.style,Combat - Reconnaissance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Reconnaissance; Marine; Division; Neutral; Sngpucrrd------
SUGPUCRRD-,Division U,SUGPUCRRD------,C2 UEI Ground Track Units.style,Combat - Reconnaissance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Reconnaissance; Marine; Division; Unknown; Sugpucrrd------
SFGPUUSX--,Electronic Ranging F,SFGPUUSX-------,C2 UEI Ground Track Units.style,Combat Support - Signal Unit,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Signal Unit; Electronic Ranging; Friendly; Sfgpuusx-------
SHGPUUSX--,Electronic Ranging H,SHGPUUSX-------,C2 UEI Ground Track Units.style,Combat Support - Signal Unit,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Signal Unit; Electronic Ranging; Hostile; Shgpuusx-------
SNGPUUSX--,Electronic Ranging N,SNGPUUSX-------,C2 UEI Ground Track Units.style,Combat Support - Signal Unit,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Signal Unit; Electronic Ranging; Neutral; Sngpuusx-------
SUGPUUSX--,Electronic Ranging U,SUGPUUSX-------,C2 UEI Ground Track Units.style,Combat Support - Signal Unit,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Signal Unit; Electronic Ranging; Unknown; Sugpuusx-------
SFGPUUMSEC,Electronic Warfare Corps F,SFGPUUMSEC-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Corps; Friendly; Sfgpuumsec-----
SHGPUUMSEC,Electronic Warfare Corps H,SHGPUUMSEC-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Corps; Hostile; Shgpuumsec-----
SNGPUUMSEC,Electronic Warfare Corps N,SNGPUUMSEC-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Corps; Neutral; Sngpuumsec-----
SUGPUUMSEC,Electronic Warfare Corps U,SUGPUUMSEC-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Corps; Unknown; Sugpuumsec-----
SFGPUUMSE-,Electronic Warfare F,SFGPUUMSE------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Friendly; Sfgpuumse------
SHGPUUMSE-,Electronic Warfare H,SHGPUUMSE------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Hostile; Shgpuumse------
SNGPUUMSE-,Electronic Warfare N,SNGPUUMSE------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Neutral; Sngpuumse------
SFGPUUMSET,Electronic Warfare Theater F,SFGPUUMSET-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Theater; Friendly; Sfgpuumset-----
SHGPUUMSET,Electronic Warfare Theater H,SHGPUUMSET-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Theater; Hostile; Shgpuumset-----
SNGPUUMSET,Electronic Warfare Theater N,SNGPUUMSET-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Theater; Neutral; Sngpuumset-----
SUGPUUMSET,Electronic Warfare Theater U,SUGPUUMSET-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Theater; Unknown; Sugpuumset-----
SUGPUUMSE-,Electronic Warfare U,SUGPUUMSE------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Unknown; Sugpuumse------
SFGPUSXEC-,Electro-optical Corps F,SFGPUSXEC------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Corps; Friendly; Sfgpusxec------
SHGPUSXEC-,Electro-optical Corps H,SHGPUSXEC------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Corps; Hostile; Shgpusxec------
SNGPUSXEC-,Electro-optical Corps N,SNGPUSXEC------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Corps; Neutral; Sngpusxec------
SUGPUSXEC-,Electro-optical Corps U,SUGPUSXEC------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Corps; Unknown; Sugpusxec------
SFGPUSXE--,Electro-optical F,SFGPUSXE-------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Friendly; Sfgpusxe-------
SHGPUSXE--,Electro-optical H,SHGPUSXE-------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Hostile; Shgpusxe-------
SNGPUSXE--,Electro-optical N,SNGPUSXE-------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Neutral; Sngpusxe-------
SFGPUSXET-,Electro-optical Theater F,SFGPUSXET------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Theater; Friendly; Sfgpusxet------
SHGPUSXET-,Electro-optical Theater H,SHGPUSXET------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Theater; Hostile; Shgpusxet------
SNGPUSXET-,Electro-optical Theater N,SNGPUSXET------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Theater; Neutral; Sngpusxet------
SUGPUSXET-,Electro-optical Theater U,SUGPUSXET------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Theater; Unknown; Sugpusxet------
SUGPUSXE--,Electro-optical U,SUGPUSXE-------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Electro-optical; Unknown; Sugpusxe-------
SFGPUCEC--,Engineer Combat F,SFGPUCEC-------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Combat; Friendly; Sfgpucec-------
SHGPUCEC--,Engineer Combat H,SHGPUCEC-------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Combat; Hostile; Shgpucec-------
SNGPUCEC--,Engineer Combat N,SNGPUCEC-------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Combat; Neutral; Sngpucec-------
SUGPUCEC--,Engineer Combat U,SUGPUCEC-------,C2 UEI Ground Track Units.style,Combat - Engineer,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Combat; Unknown; Sugpucec-------
SFGPUCE---,Engineer F,SFGPUCE--------,C2 UEI Ground Track Units.style,Combat,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Friendly; Sfgpuce--------
SHGPUCE---,Engineer H,SHGPUCE--------,C2 UEI Ground Track Units.style,Combat,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Hostile; Shgpuce--------
SNGPUCE---,Engineer N,SNGPUCE--------,C2 UEI Ground Track Units.style,Combat,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Neutral; Sngpuce--------
SUGPUCE---,Engineer U,SUGPUCE--------,C2 UEI Ground Track Units.style,Combat,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Engineer; Unknown; Sugpuce--------
SFGPUUMSEA,EW Armored Wheeled Vehicle F,SFGPUUMSEA-----,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,GCT_Point,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Signal Intelligence (SIGINT); Electronic Warfare; Armored Wheeled Vehicle; Friendly; Sfgpuumsea-----
